Year,Month,Company,Standard_Company,Category,Segment,Sub-Segment,1,2,3
2024,July,SkodaAuto India Pvt Ltd (Kushaq),Skodaauto India Pvt (Kushaq),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV1,726.0,1070.0,114.0
2024,July,"Toyota Kirloskar Motor Pvt Ltd (Model Manufactured for the sale to other OE,Rumion,Urban Cruiser HyRyder)","Toyota Kirloskar Motor Pvt (Model Manufactured For The Sale To Other Oe,Rumion,Urban Cruiser Hyryder)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV1,21344.0,9348.0,2123.0
2024,July,Volkswagen India Pvt Ltd (Taigun),Volkswagen India Pvt (Taigun),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV1,3166.0,1564.0,2546.0
2024,July,Total UV1,Total Uv1,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV1,79056.0,62191.0,12679.0
2024,July,Hyundai Motor India Ltd (Alcazar),Hyundai Motor India (Alcazar),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV2,2317.0,585.0,1346.0
2024,July,JSW MG Motor India Pvt Ltd (Hector),Jsw Mg Motor India Pvt (Hector),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV2,995.0,1780.0,0.0
2024,July,Kia Motors India Pvt Ltd (Carens),Kia Motors India Pvt (Carens),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV2,7058.0,5679.0,833.0
2024,July,"Mahindra & Mahindra Ltd (Bolero Neo Plus,Marazzo,Scorpio,Xuv700)","Mahindra & Mahindra (Bolero Neo Plus,Marazzo,Scorpio,Xuv700)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV2,20058.0,20473.0,369.0
2024,July,Maruti Suzuki India Ltd (XL6),Maruti Suzuki India (Xl6),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV2,3375.0,2923.0,35.0
2024,July,"Tata Motors Ltd* (Harrier,Safari)","Tata Motors* (Harrier,Safari)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV2,,,
2024,July,Total UV2,Total Uv2,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV2,33803.0,31440.0,2583.0
2024,July,Force Motors Ltd (Trax),Force Motors (Trax),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV3,180.0,85.0,0.0
2024,July,"Isuzu Motors India Pvt Ltd (Hi-Lander,V-Cross)","Isuzu Motors India Pvt (Hi-Lander,V-Cross)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV3,0.0,0.0,0.0
2024,July,"Toyota Kirloskar Motor Pvt Ltd (Innova Crysta,Innova HyCross)","Toyota Kirloskar Motor Pvt (Innova Crysta,Innova Hycross)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV3,10129.0,9912.0,0.0
2024,July,Total UV3,Total Uv3,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV3,10309.0,9997.0,0.0
2024,July,FCA India Automobiles Pvt Ltd (Jeep Compass),Fca India Automobiles Pvt (Jeep Compass),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,248.0,210.0,30.0
2024,July,Force Motors Ltd (Gurkha),Force Motors (Gurkha),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,0.0,0.0,0.0
2024,July,"Hyundai Motor India Ltd (Kona,Tucson)","Hyundai Motor India (Kona,Tucson)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,194.0,129.0,0.0
2024,July,"Isuzu Motors India Pvt Ltd (Hi-Lander,V-Cross)","Isuzu Motors India Pvt (Hi-Lander,V-Cross)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,43.0,20.0,0.0
2024,July,JSW MG Motor India Pvt Ltd (ZS EV),Jsw Mg Motor India Pvt (Zs Ev),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,0.0,0.0,0.0
2024,July,Maruti Suzuki India Ltd (Invicto),Maruti Suzuki India (Invicto),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,0.0,251.0,0.0
2024,July,PCA Motors Pvt. Ltd (C5 Aircross),Pca Motors Pvt. (C5 Aircross),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,12.0,0.0,0.0
2024,July,Toyota Kirloskar Motor Pvt Ltd (Model Manufactured for the sale to other OE),Toyota Kirloskar Motor Pvt (Model Manufactured For The Sale To Other Oe),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,449.0,0.0,0.0
2024,July,Total UV4,Total Uv4,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV4,946.0,610.0,30.0
2024,July,FCA India Automobiles Pvt Ltd (Jeep Meridian),Fca India Automobiles Pvt (Jeep Meridian),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,524.0,63.0,398.0
2024,July,Hyundai Motor India Ltd (Ioniq5),Hyundai Motor India (Ioniq5),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,18.0,35.0,0.0
2024,July,Isuzu Motors India Pvt Ltd (MU-X),Isuzu Motors India Pvt (Mu-X),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,0.0,2.0,0.0
2024,July,JSW MG Motor India Pvt Ltd (Gloster),Jsw Mg Motor India Pvt (Gloster),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,45.0,191.0,0.0
2024,July,Kia Motors India Pvt Ltd (EV6),Kia Motors India Pvt (Ev6),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,0.0,22.0,0.0
2024,July,SkodaAuto India Pvt Ltd (Kodiaq),Skodaauto India Pvt (Kodiaq),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,0.0,240.0,0.0
2024,July,"Toyota Kirloskar Motor Pvt Ltd (Fortuner,Hilux,Land Cruiser,Vellfire)","Toyota Kirloskar Motor Pvt (Fortuner,Hilux,Land Cruiser,Vellfire)",Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,3242.0,2664.0,0.0
2024,July,Volkswagen India Pvt Ltd (Tiguan),Volkswagen India Pvt (Tiguan),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,0.0,77.0,0.0
2024,July,Total UV5,Total Uv5,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,3829.0,3294.0,398.0
2024,July,Total Utility Vehicles,Total Utility Vehicles,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,234747.0,188217.0,28094.0
2024,July,Vans,Vans,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,,,
2024,July,C :Vans ; Generally 1 or 1.5 box; seats upto 5 to 10,C :Vans ; Generally 1 Or 1.5 Box; Seats Upto 5 To 10,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,UV5,,,
2024,July,Mahindra & Mahindra Ltd (Maxximo),Mahindra & Mahindra (Maxximo),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V1,0.0,0.0,0.0
2024,July,Maruti Suzuki India Ltd (Eeco),Maruti Suzuki India (Eeco),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V1,13697.0,11916.0,651.0
2024,July,Tata Motors Ltd* (Magic Express),Tata Motors* (Magic Express),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V1,,,
2024,July,Total V1,Total V1,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V1,13697.0,11916.0,651.0
2024,July,Mahindra & Mahindra Ltd (Supro),Mahindra & Mahindra (Supro),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V2,0.0,0.0,0.0
2024,July,Tata Motors Ltd* (Magic Iris),Tata Motors* (Magic Iris),Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V2,,,
2024,July,Total V2,Total V2,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V2,0.0,0.0,0.0
2024,July,Total Vans,Total Vans,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V2,13697.0,11916.0,651.0
2024,July,Total Passenger Vehicles,Total Passenger Vehicles,Passenger Vehicles,Utility Vehicles/ Sports Utility Vehicles; 4x2 or 4x4 offroad capability ; Generally ladder on frame ; 2 box ; 5 Seats or more but upto 10 Seats.,V2,397854.0,296785.0,61929.0
2024,July,"Atul Auto Ltd (Atul Gem,Atul Gemini,Atul Mobili,Atul Rik,Atul Rik + 3P ,Rik)","Atul Auto (Atul Gem,Atul Gemini,Atul Mobili,Atul Rik,Atul Rik + 3P ,Rik)",Three Wheelers,Passenger Carrier,A1,582.0,290.0,316.0
2024,July,"Bajaj Auto Ltd (Maxima,RE)","Bajaj Auto (Maxima,Re)",Three Wheelers,Passenger Carrier,A1,56085.0,37852.0,13542.0
2024,July,Continental Engines Pvt Ltd (Baxy Express Passenger),Continental Engines Pvt (Baxy Express Passenger),Three Wheelers,Passenger Carrier,A1,74.0,98.0,0.0
2024,July,"Mahindra & Mahindra Ltd (Alfa,Treo)","Mahindra & Mahindra (Alfa,Treo)",Three Wheelers,Passenger Carrier,A1,1384.0,1319.0,0.0
2024,July,"Piaggio Vehicles Pvt Ltd (Ape Auto,Ape City)","Piaggio Vehicles Pvt (Ape Auto,Ape City)",Three Wheelers,Passenger Carrier,A1,5942.0,5324.0,814.0
2024,July,TI Clean Mobility Pvt Ltd (L5M),Ti Clean Mobility Pvt (L5M),Three Wheelers,Passenger Carrier,A1,498.0,641.0,0.0
2024,July,"TVS Motor Company Ltd (TVS King 4S,TVS King Electric)","Tvs Motor Company (Tvs King 4S,Tvs King Electric)",Three Wheelers,Passenger Carrier,A1,14205.0,2284.0,12163.0
2024,July,Total A1,Total A1,Three Wheelers,Passenger Carrier,A1,78770.0,47808.0,26835.0
2024,July,"Atul Auto Ltd (Atul Gem,Gemi Paxx)","Atul Auto (Atul Gem,Gemi Paxx)",Three Wheelers,Passenger Carrier,A2,645.0,523.0,0.0
2024,July,Force Motors Ltd (Minidor),Force Motors (Minidor),Three Wheelers,Passenger Carrier,A2,0.0,0.0,0.0
2024,July,Total A2,Total A2,Three Wheelers,Passenger Carrier,A2,645.0,523.0,0.0
2024,July,Total A Passenger Carriers,Total A Passenger Carriers,Three Wheelers,Passenger Carrier,A2,79415.0,48331.0,26835.0
2024,July,Total Passenger Carriers,Total Passenger Carriers,Three Wheelers,Passenger Carrier,A2,79415.0,48331.0,26835.0
2024,July,E-Rickshaw,E-Rickshaw,Three Wheelers,Passenger Carrier,A2,,,
2024,July,Atul Auto Ltd (Atul Elite),Atul Auto (Atul Elite),Three Wheelers,Passenger Carrier,A2,381.0,412.0,0.0
2024,July,Continental Engines Pvt Ltd (Baxy E Rath),Continental Engines Pvt (Baxy E Rath),Three Wheelers,Passenger Carrier,A2,166.0,266.0,0.0
2024,July,"Mahindra & Mahindra Ltd (e-Alfa Mini,Treo Yaari)","Mahindra & Mahindra (E-Alfa Mini,Treo Yaari)",Three Wheelers,Passenger Carrier,A2,1606.0,1575.0,0.0
2024,July,Total E-Rickshaw,Total E-Rickshaw,Three Wheelers,Passenger Carrier,A2,2153.0,2253.0,0.0
2024,July,"Atul Auto Ltd (Atul Energie,Atul Gem,Atul Gemini,Atul Samart Aqua,Atul Shakti,Gemi Cargo)","Atul Auto (Atul Energie,Atul Gem,Atul Gemini,Atul Samart Aqua,Atul Shakti,Gemi Cargo)",Three Wheelers,Goods Carrier,B1,757.0,925.0,3.0
2024,July,Bajaj Auto Ltd (Maxima),Bajaj Auto (Maxima),Three Wheelers,Goods Carrier,B1,5498.0,4279.0,216.0
2024,July,Continental Engines Pvt Ltd (Baxy Cargo),Continental Engines Pvt (Baxy Cargo),Three Wheelers,Goods Carrier,B1,99.0,110.0,0.0
2024,July,"Mahindra & Mahindra Ltd (Alfa,Treo,Zor Grand)","Mahindra & Mahindra (Alfa,Treo,Zor Grand)",Three Wheelers,Goods Carrier,B1,159.0,652.0,0.0
2024,July,Piaggio Vehicles Pvt Ltd (Ape Xtra),Piaggio Vehicles Pvt (Ape Xtra),Three Wheelers,Goods Carrier,B1,2200.0,2329.0,20.0
2024,July,TVS Motor Company Ltd (TVS King Kargo),Tvs Motor Company (Tvs King Kargo),Three Wheelers,Goods Carrier,B1,8.0,17.0,0.0
2024,July,Total B1,Total B1,Three Wheelers,Goods Carrier,B1,8721.0,8312.0,239.0
2024,July,Total Goods Carrier,Total Goods Carrier,Three Wheelers,Goods Carrier,B1,8721.0,8312.0,239.0
2024,July,E-Cart,E-Cart,Three Wheelers,Goods Carrier,B1,,,
2024,July,Atul Auto Ltd (Atul Elite Cargo),Atul Auto (Atul Elite Cargo),Three Wheelers,Goods Carrier,B1,168.0,103.0,0.0
2024,July,Continental Engines Pvt Ltd (Baxy E Cart),Continental Engines Pvt (Baxy E Cart),Three Wheelers,Goods Carrier,B1,8.0,27.0,0.0
2024,July,Mahindra & Mahindra Ltd (e-Alfa Cargo),Mahindra & Mahindra (E-Alfa Cargo),Three Wheelers,Goods Carrier,B1,40.0,47.0,0.0
2024,July,Total E-Cart,Total E-Cart,Three Wheelers,Goods Carrier,B1,216.0,177.0,0.0
2024,July,Total Three Wheelers,Total Three Wheelers,Three Wheelers,Goods Carrier,B1,90505.0,59073.0,27074.0
2024,July,Piaggio Vehicles Pvt Ltd (SXR 50),Piaggio Vehicles Pvt (Sxr 50),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A1,192.0,0.0,192.0
2024,July,Total A1,Total A1,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A1,192.0,0.0,192.0
2024,July,TVS Motor Company Ltd (Pep +),Tvs Motor Company (Pep +),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,July,Total A2,Total A2,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,July,"Hero MotoCorp Ltd (Hero Destni 125,Maestro,Pleasure,Xoom)","Hero Motocorp (Hero Destni 125,Maestro,Pleasure,Xoom)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A3,25080.0,22563.0,2721.0
2024,July,"Honda Motorcycle & Scooter India Pvt Ltd (Activa,Aviator,Dio,Dio 125,Grazia,Navi)","Honda Motorcycle & Scooter India Pvt (Activa,Aviator,Dio,Dio 125,Grazia,Navi)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A3,300191.0,229076.0,28077.0
2024,July,"India Yamaha Motor Pvt Ltd (Fascino,Ray)","India Yamaha Motor Pvt (Fascino,Ray)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A3,32262.0,24742.0,5440.0
2024,July,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A3,2266.0,2063.0,598.0
2024,July,"Suzuki Motorcycle India Pvt Ltd (Access,Avenis,Burgman)","Suzuki Motorcycle India Pvt (Access,Avenis,Burgman)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A3,103616.0,98376.0,5574.0
2024,July,"TVS Motor Company Ltd (Jupiter,Ntorq,Wego,Zest)","Tvs Motor Company (Jupiter,Ntorq,Wego,Zest)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A3,125692.0,111835.0,6718.0
2024,July,Total A3,Total A3,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A3,589107.0,488655.0,49128.0
2024,July,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A4,373.0,83.0,258.0
2024,July,Total A4,Total A4,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A4,373.0,83.0,258.0
2024,July,India Yamaha Motor Pvt Ltd (Aerox),India Yamaha Motor Pvt (Aerox),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A5,2230.0,1548.0,6.0
2024,July,Piaggio Vehicles Pvt Ltd (Aprilia),Piaggio Vehicles Pvt (Aprilia),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A5,177.0,250.0,24.0
2024,July,Total A5,Total A5,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,A5,2407.0,1798.0,30.0
2024,July,Bajaj Auto Ltd (Yulu Ver 3.0x),Bajaj Auto (Yulu Ver 3.0X),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE1,4114.0,6200.0,0.0
2024,July,Chetak Technology Ltd (Yulu Ver 3.0x),Chetak Technology (Yulu Ver 3.0X),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE1,0.0,0.0,0.0
2024,July,"Okinawa Autotech Pvt. Ltd (Dual,Lite,R-30)","Okinawa Autotech Pvt. (Dual,Lite,R-30)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE1,97.0,0.0,0.0
2024,July,Total AE1,Total Ae1,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE1,4211.0,6200.0,0.0
2024,July,"Ather Energy Pvt. Ltd (450 Apex,450S,450X,Rizta)","Ather Energy Pvt. (450 Apex,450S,450X,Rizta)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE2,11097.0,11088.0,40.0
2024,July,Bajaj Auto Ltd (Chetak),Bajaj Auto (Chetak),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE2,20384.0,20114.0,0.0
2024,July,Hero MotoCorp Ltd (Vida),Hero Motocorp (Vida),Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE2,4592.0,4600.0,0.0
2024,July,"Okinawa Autotech Pvt. Ltd (I Praise,Okhi 90,Praise Pro,Ridge 100)","Okinawa Autotech Pvt. (I Praise,Okhi 90,Praise Pro,Ridge 100)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE2,37.0,40.0,0.0
2024,July,"TVS Motor Company Ltd (BMW EV,TVS iQube Electric)","Tvs Motor Company (Bmw Ev,Tvs Iqube Electric)",Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE2,22348.0,21064.0,378.0
2024,July,Total AE2,Total Ae2,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE2,58458.0,56906.0,418.0
2024,July,Total Scooters,Total Scooters,Two Wheelers,Scooters : Wheel size is less than or equal to 12”,AE2,654748.0,553642.0,50026.0
2024,July,India Kawasaki Motors Pvt Ltd (KX65),India Kawasaki Motors Pvt (Kx65),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B1,0.0,1.0,0.0
2024,July,Total B1,Total B1,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B1,0.0,1.0,0.0
2024,July,"Bajaj Auto Ltd (Boxer,CT,Discover,Platina)","Bajaj Auto (Boxer,Ct,Discover,Platina)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,68509.0,33850.0,39006.0
2024,July,"Hero MotoCorp Ltd (HF Dawn,HF Deluxe,Passion,Splendor)","Hero Motocorp (Hf Dawn,Hf Deluxe,Passion,Splendor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,317810.0,268312.0,7440.0
2024,July,"Honda Motorcycle & Scooter India Pvt Ltd (CB Twister,Dream,Livo,Shine)","Honda Motorcycle & Scooter India Pvt (Cb Twister,Dream,Livo,Shine)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,42682.0,33032.0,4602.0
2024,July,"India Yamaha Motor Pvt Ltd (Crux,Saluto RX)","India Yamaha Motor Pvt (Crux,Saluto Rx)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,4828.0,0.0,2856.0
2024,July,"TVS Motor Company Ltd (Radeon,Sport,Star City)","Tvs Motor Company (Radeon,Sport,Star City)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,40156.0,26469.0,11932.0
2024,July,Total B2,Total B2,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,473985.0,361663.0,65836.0
2024,July,"Bajaj Auto Ltd (Boxer,CT,Discover,Dominar,Freedom,Husqvarna,KTM,Platina,Pulsar)","Bajaj Auto (Boxer,Ct,Discover,Dominar,Freedom,Husqvarna,Ktm,Platina,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,101875.0,58312.0,32790.0
2024,July,"Hero MotoCorp Ltd (Glamour,Splendor,Xtreme 125R)","Hero Motocorp (Glamour,Splendor,Xtreme 125R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,60156.0,45853.0,3417.0
2024,July,"Honda Motorcycle & Scooter India Pvt Ltd (CB Shine,Shine)","Honda Motorcycle & Scooter India Pvt (Cb Shine,Shine)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,152620.0,140590.0,4200.0
2024,July,India Kawasaki Motors Pvt Ltd (KX112),India Kawasaki Motors Pvt (Kx112),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,0.0,1.0,0.0
2024,July,India Yamaha Motor Pvt Ltd (Saluto),India Yamaha Motor Pvt (Saluto),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,2438.0,0.0,1776.0
2024,July,Suzuki Motorcycle India Pvt Ltd (Hayate),Suzuki Motorcycle India Pvt (Hayate),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,12.0,0.0,120.0
2024,July,"TVS Motor Company Ltd (Raider,Star City 125,Victor)","Tvs Motor Company (Raider,Star City 125,Victor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,72043.0,24547.0,53329.0
2024,July,Total B3,Total B3,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,389144.0,269303.0,95632.0
2024,July,"Bajaj Auto Ltd (Boxer,CT 150,Pulsar)","Bajaj Auto (Boxer,Ct 150,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,44854.0,19758.0,22442.0
2024,July,"Hero MotoCorp Ltd (Hunk,Xtreme)","Hero Motocorp (Hunk,Xtreme)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,8739.0,2066.0,6040.0
2024,July,Honda Motorcycle & Scooter India Pvt Ltd (CB Unicorn 150),Honda Motorcycle & Scooter India Pvt (Cb Unicorn 150),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,0.0,0.0,0.0
2024,July,India Kawasaki Motors Pvt Ltd (KLX 140),India Kawasaki Motors Pvt (Klx 140),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,0.0,1.0,0.0
2024,July,"India Yamaha Motor Pvt Ltd (FZ,SZ)","India Yamaha Motor Pvt (Fz,Sz)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,21810.0,10964.0,7768.0
2024,July,Total B4,Total B4,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,75403.0,32789.0,36250.0
